,CXCL13,VSIG4,CXCL10,MEIS2,FOXP3,ZNF532,CXCR5,CD4,CD8A,CD8B,MS4A1,Global_Cluster,Sub_Cluster
N_T_P0104_00173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.425527215122914,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0104_00176,0.0,0.0,0.0,0.0,0.0,2.632468173236666,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE03_Goblet-SPINK4
N_T_P0104_00177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5682603420176602,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00178,0.0,0.0,0.0,0.0,0.0,1.8104739676070878,2.2205897810438406,0.0,0.0,0.0,0.0,Epithelial cell,hE03_Goblet-SPINK4
N_T_P0104_00179,0.0,0.0,0.0,3.45184454957224,0.0,2.4706253802559024,0.6089156130325771,0.0,0.0,0.0,0.0,Fibroblast,hF02_CAF-FAP
N_T_P0104_00180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5487943994329314,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00181,0.0,0.0,0.0,1.3877765719784516,0.0,0.0,0.0,0.0,0.0,0.0,1.291389392526444,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0104_00183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0104_00185,0.0,0.0,0.0,0.0,0.0,1.1985996970129338,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0104_00189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE06_UnIdent
N_T_P0104_00190,0.0,0.0,0.0,0.0,0.0,2.483319332226214,0.0,3.4148921828320833,0.0,0.0,0.0,Epithelial cell,hE03_Goblet-SPINK4
N_T_P0104_00191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
N_T_P0104_00193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Epithelial cell,hE02_Enterocyte-GUCA2B
P_N_P0305_00194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI02_NK-GZMK
P_N_P0305_00195,0.0,0.0,0.0,0.0,0.0,2.069708059623113,0.0,0.0,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0305_00196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI02_NK-GZMK
P_N_P0305_00197,0.0,0.0,0.0,2.3230928824680634,0.0,2.3124701976887745,0.0,1.7793991346422742,0.0,0.0,0.0,B cell,hB04_FollicularB-MS4A1
P_N_P0305_00198,0.0,0.0,0.0,2.4371805759750993,0.0,2.5878568884494837,0.0,3.181187083054064,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_N_P0305_00199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.379053388514134,0.0,Myeloid cell,hM03_cDC2-CD1C
P_N_P0305_00200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.679267826217411,0.0,0.0,ILC,hI02_NK-GZMK
P_N_P0305_00201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B cell,hB04_FollicularB-MS4A1
P_N_P0305_00202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1094708650617204,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_N_P0305_00203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI02_NK-GZMK
P_N_P0305_00204,0.0,0.0,0.7104996145911848,0.0,0.0,1.4741163111052709,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM01_Mast-TPSAB1
P_N_P0305_00205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7398585441581975,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_N_P0305_00206,0.0,0.0,0.0,2.1851250109571403,0.0,0.0,0.0,2.0454344545658216,0.0,0.0,0.0,B cell,hB02_GALTB-IgA
P_N_P0305_00207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7461435543328954,0.0,0.0,0.0,Myeloid cell,hM08_Macro-NLRP3
P_N_P0305_00208,0.0,0.0,0.0,0.0,0.0,2.662504151865006,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_N_P0305_00209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8622851799628468,3.1311320187677927,0.0,B cell,hB02_GALTB-IgA
P_P_P0305_00210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3002208282800924,0.0,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0305_00212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00213,0.0,0.0,0.0,0.0,0.0,2.4296291309442113,0.0,2.739356359888399,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00214,0.0,0.0,0.0,0.0,0.0,0.0,0.6679935697153666,0.0,3.033756349067405,0.0,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0305_00215,0.0,0.0,0.0,2.9116986290472324,0.0,0.0,1.2966493857142916,2.7653939343171166,0.9162719466375161,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00216,0.0,0.0,0.0,2.2008685496190528,0.0,0.0,0.0,1.9051544478950446,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00217,0.0,0.0,0.0,2.272011241507831,0.0,0.0,0.0,2.851283010333126,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00218,0.0,0.0,0.0,0.0,0.0,2.790351973505181,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1832424491277673,1.3290036956176696,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00221,0.0,0.0,0.0,0.0,0.0,0.0,2.1689540299256604,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6339280657728654,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6886666471062972,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00229,0.0,0.0,0.0,2.369099304638935,0.0,0.0,0.0,2.676678965494815,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00230,0.0,0.0,0.0,0.0,0.0,1.384347056023373,2.4030541642980814,0.0,3.0569824055345496,2.899464289086249,0.0,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0305_00231,0.0,0.0,0.0,0.0,0.0,2.519590684279906,0.0,3.2484546326468355,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1030067101363112,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00234,0.0,0.0,0.0,2.9197158180889713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00235,0.0,0.0,0.0,3.1365300262968376,0.0,0.0,0.0,1.5937219180171929,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00236,0.0,0.0,0.0,2.6050854521627977,0.0,2.298105087010319,0.0,2.7872063847492234,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1371778692891494,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00238,0.0,0.0,0.0,0.0,0.0,0.0,1.4262016715207382,0.0,3.074542645588574,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00239,0.0,0.0,0.0,0.0,0.0,0.0,2.4317593528992245,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00240,0.0,0.0,0.0,2.563502546480736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1156251046370655,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00243,0.0,0.0,0.0,0.0,0.0,2.131579114947633,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00244,0.0,0.0,0.0,0.0,0.0,2.4596352510022292,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9128366964837635,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9304048415106365,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.305032832980788,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00250,0.0,3.130159807504345,0.0,0.0,0.0,1.3408475003063092,0.0,2.493782434288891,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00251,0.0,0.0,0.0,2.3840321194590275,0.0,1.7843282179429318,0.0,2.4330174566608602,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00252,0.0,0.0,0.0,2.3808341954761034,0.0,2.6634248499415194,0.0,0.0,3.124739461653463,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00253,0.0,0.0,0.0,2.4564116378209744,0.0,0.0,0.0,0.0,3.1846931901687707,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00254,0.0,0.0,0.0,0.0,0.0,2.121036585183435,0.0,3.0335492713425336,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1231918872178874,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00258,0.0,0.0,0.0,2.629175876352979,0.0,0.0,0.0,0.0,3.3226450239547987,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.514626651712062,0.0,0.0,0.0,CD4 T cell,hT03_CD4-GNLY
P_P_P0305_00260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.394484985181307,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.888741086233641,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00262,0.0,0.0,0.0,2.886527127267065,0.0,0.0,0.0,2.4579421823893814,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1129179916681644,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00264,0.0,0.0,0.0,3.3047191376474334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00266,0.0,0.0,0.0,0.0,0.0,2.10401055451821,0.0,1.3531283487121444,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00267,0.0,0.0,0.0,0.0,0.0,0.0,2.9710610328143163,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439323777128842,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4072285761580083,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00271,0.0,0.0,0.0,0.0,0.0,2.014591832788645,0.0,2.7655878060201564,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3007670554081217,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00274,0.0,1.2525995760811133,1.3904344121439347,1.0803375783316396,1.7539467700114144,2.051233993917972,0.0,0.0,2.916416898405287,0.0,2.272346364227266,CD8 T cell,hT14_CD8-CX3CR1
P_P_P0305_00275,0.0,0.0,0.0,0.0,0.0,2.2604223456597636,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00276,0.0,0.0,0.0,2.26067231584613,0.0,0.0,0.0,0.0,3.0104864850235873,0.0,1.2195003564860785,ILC,hI01_NK-CD16
P_P_P0305_00277,0.0,0.0,0.0,2.5323552395312667,0.0,0.0,2.1623855672735144,0.0,1.3701265163493146,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00278,0.0,0.0,0.0,0.0,0.0,2.1238782346837417,0.0,0.0,3.0806915549183533,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0692103078263533,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00280,0.0,0.0,0.0,2.0293901108085697,0.0,0.0,0.0,2.7759498018663695,1.051794158561256,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00281,0.0,3.4429489766866017,0.0,0.0,0.0,0.0,0.0,1.5395683398690374,0.9772546644487956,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00282,0.0,0.0,0.0,2.9340250891345456,0.0,0.0,0.0,2.5564980235983756,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00283,0.0,0.0,0.0,0.0,0.0,0.0,2.252416734585298,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00284,0.0,0.0,0.0,0.0,0.0,1.9496850357056992,0.0,3.157579716469594,0.6929931161321607,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00285,0.0,0.0,0.0,0.0,0.0,3.3146624625766874,2.6489740447122694,0.0,0.0,0.0,3.162295130063189,ILC,hI02_NK-GZMK
P_P_P0305_00286,0.0,0.0,0.0,0.0,0.0,1.278964835984674,0.0,2.615357891511385,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00287,0.0,0.0,0.0,0.0,0.0,0.0,1.23280421811176,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00288,0.0,3.593556108777112,0.0,0.0,0.0,0.0,0.0,3.029772653248881,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21529587100531,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6811695254278334,1.285042757183555,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00295,0.0,0.0,0.0,0.0,0.0,3.2582101821203455,0.0,2.947033841779666,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00296,0.0,0.0,0.0,0.0,0.0,3.1339915275832797,0.0,2.297544068079085,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575954482087665,ILC,hI01_NK-CD16
P_P_P0305_00298,0.0,0.0,0.0,0.0,0.0,2.711000944967495,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00299,0.0,0.0,0.0,0.0,0.0,2.684265990112076,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1176581805993595,1.4684537870622072,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142496211277533,0.0,0.0,0.0,Myeloid cell,hM02_pDC-LILRA4
P_P_P0305_00302,0.0,0.0,0.0,0.0,0.0,2.0679684393620086,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00303,0.0,0.0,0.0,0.0,0.0,2.878337441515008,0.0,1.6914428262861523,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3117287201527341,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00305,0.0,0.0,2.955350247380555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00306,0.0,0.0,1.2141730185864619,0.0,0.0,0.0,0.0,3.0752972495973125,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00307,0.0,0.0,1.6317703253988376,0.0,0.0,0.0,0.0,2.820417052448904,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00308,0.0,0.0,0.0,2.3678803853622825,0.0,0.0,0.0,2.9046412829141954,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00309,0.0,0.0,0.0,2.729211368215632,0.0,0.0,0.0,3.1590040159907304,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00310,0.0,0.0,0.0,3.0563383088086558,0.0,2.98141279632473,0.0,2.707333048218183,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141307428694752,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00312,0.0,0.0,0.0,0.0,0.0,0.0,2.5825091076093343,0.0,0.0,0.0,0.0,ILC,hI02_NK-GZMK
P_P_P0305_00313,0.0,0.0,0.0,2.4549325502374844,0.0,1.4180930249720833,0.0,2.783504539544997,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1652644998860757,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9896412238043535,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983432393807383,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9625867532591634,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9865287714661946,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00320,0.0,0.0,0.0,0.0,0.0,2.1430204762097684,0.0,2.7373424346529602,0.0,0.0,3.4164078164243783,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6973185557783133,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9995195808573683,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00324,0.0,3.636562347485993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00325,0.0,0.0,0.0,2.7650220495530737,0.0,2.3805473384409614,0.0,2.3364951736660067,2.588535414329916,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00326,0.0,0.0,0.0,2.401322600260074,0.0,0.0,2.530311819074488,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00327,0.0,3.5050106845246107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00328,0.0,3.2142133979530967,0.0,0.0,0.0,0.0,0.0,2.051099051274702,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099249492960161,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00331,0.0,0.0,0.0,0.0,0.0,2.4943350442302927,0.0,0.0,1.3421783790591473,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597078338091454,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7782760143304233,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00336,0.0,0.0,0.0,3.158832127843261,0.0,0.0,0.0,1.4658336551052655,1.1259494076268115,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00338,0.0,0.0,0.0,0.0,0.0,2.590981839511183,0.0,0.0,3.32967009584227,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155141168159692,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.461931323925487,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00341,0.0,0.0,0.0,0.0,0.0,2.0483459623988107,0.0,2.308232725510299,0.0,0.0,0.0,Myeloid cell,hM06_Mono-CD16
P_P_P0305_00342,0.0,0.0,0.0,2.3259888234673394,0.0,2.6628857663202687,0.0,3.1204439991388075,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00345,0.0,0.0,0.0,0.0,0.0,0.0,2.7616067961106388,0.0,3.431091502816318,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00346,0.0,0.0,0.0,0.0,0.0,2.6354936406787632,0.0,2.95569193119555,0.0,0.0,0.0,Myeloid cell,hM03_cDC2-CD1C
P_P_P0305_00347,0.0,0.0,0.0,2.09164571191987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090850184486075,0.0,0.0,ILC,hI01_NK-CD16
P_P_P0305_00349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILC,hI02_NK-GZMK
P_P_P0305_00350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00351,0.0,0.0,0.0,0.0,0.0,3.296572089904406,0.0,3.3665684326588514,1.9584108338126585,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999374665396467,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00355,0.0,0.0,0.0,2.8263287603648193,0.0,0.0,0.0,2.6342666118522455,0.0,0.0,0.0,Myeloid cell,hM05_Mono-CD14
P_P_P0305_00356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115674304156959,0.0,0.0,ILC,hI02_NK-GZMK
