id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	B|B	B|Endo	B|Macro	B|Peri	B|TCD8	Endo|B	Endo|Endo	Endo|Macro	Endo|Peri	Endo|TCD8	Macro|B	Macro|Endo	Macro|Macro	Macro|Peri	Macro|TCD8	Peri|B	Peri|Endo	Peri|Macro	Peri|Peri	Peri|TCD8	TCD8|B	TCD8|Endo	TCD8|Macro	TCD8|Peri	TCD8|TCD8
CPI-SC0464F1C6E	BMP2_BMR1A_ACR2A	simple:P12643	complex:BMR1A_ACR2A	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.002	0.009	0.007	0.027	0.005	0.031	0.037	0.036	0.056	0.033	0.004	0.011	0.009	0.03	0.007	0.058	0.064	0.063	0.083	0.06	0.003	0.009	0.008	0.028	0.006
CPI-SC052486D3E	BMP4_BMR1A_ACR2A	simple:P12644	complex:BMR1A_ACR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.002	0.008	0.007	0.027	0.004	0.031	0.037	0.036	0.056	0.033	0.002	0.008	0.007	0.027	0.004	0.042	0.048	0.047	0.067	0.044	0.003	0.009	0.008	0.028	0.005
CPI-SC09FC5131F	BMP5_BMR1A_ACR2A	simple:P22003	complex:BMR1A_ACR2A	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.003	0.009	0.008	0.028	0.005	0.0	0.0	0.0	0.0	0.0	0.009	0.015	0.014	0.034	0.011	0.0	0.0	0.0	0.0	0.0
CPI-SC0C97FACEA	BMP6_BMR1A_ACR2A	simple:P22004	complex:BMR1A_ACR2A	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.002	0.008	0.007	0.027	0.004	0.019	0.025	0.024	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0BACF0481	BMP7_BMR1A_ACR2A	simple:P18075	complex:BMR1A_ACR2A	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.011	0.018	0.016	0.036	0.014	0.003	0.009	0.008	0.028	0.005	0.002	0.008	0.007	0.027	0.005	0.003	0.01	0.009	0.029	0.006	0.003	0.009	0.008	0.028	0.005
CPI-SC0F5A1D137	BMP8A_BMR1A_ACR2A	simple:Q7Z5Y6	complex:BMR1A_ACR2A	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.002	0.008	0.007	0.027	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.012	0.011	0.031	0.008	0.0	0.0	0.0	0.0	0.0
CPI-SC08FDDEC16	GDF7_BMR1A_ACR2A	simple:Q7Z4P5	complex:BMR1A_ACR2A	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.008	0.014	0.013	0.033	0.01	0.004	0.01	0.009	0.029	0.006	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.022	0.042	0.019	0.0	0.0	0.0	0.0	0.0
CPI-SC05FF723A3	BMP2_BMR1B_AVR2A	simple:P12643	complex:BMR1B_AVR2A	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC00DB2B867	BMP4_BMR1B_AVR2A	simple:P12644	complex:BMR1B_AVR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC00CF68ED3	BMP5_BMR1B_AVR2A	simple:P22003	complex:BMR1B_AVR2A	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0C676F3BE	BMP6_BMR1B_AVR2A	simple:P22004	complex:BMR1B_AVR2A	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0D389E644	BMP7_BMR1B_AVR2A	simple:P18075	complex:BMR1B_AVR2A	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC0079A1C11	BMP8A_BMR1B_AVR2A	simple:Q7Z5Y6	complex:BMR1B_AVR2A	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0819046AF	GDF7_BMR1B_AVR2A	simple:Q7Z4P5	complex:BMR1B_AVR2A	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04266947A	BMP2_BMR1A_AVR2B	simple:P12643	complex:BMR1A_AVR2B	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.001	0.009	0.007	0.018	0.002	0.03	0.037	0.036	0.046	0.031	0.004	0.011	0.009	0.02	0.004	0.057	0.064	0.063	0.073	0.058	0.002	0.009	0.008	0.019	0.003
CPI-SC01D95B14C	BMP4_BMR1A_AVR2B	simple:P12644	complex:BMR1A_AVR2B	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.001	0.008	0.007	0.017	0.002	0.03	0.037	0.036	0.046	0.031	0.001	0.008	0.007	0.017	0.002	0.041	0.048	0.047	0.057	0.042	0.002	0.009	0.008	0.018	0.003
CPI-SC09E264612	BMP5_BMR1A_AVR2B	simple:P22003	complex:BMR1A_AVR2B	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.002	0.009	0.008	0.018	0.003	0.0	0.0	0.0	0.0	0.0	0.008	0.015	0.014	0.024	0.009	0.0	0.0	0.0	0.0	0.0
CPI-SC0D05B755E	BMP6_BMR1A_AVR2B	simple:P22004	complex:BMR1A_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.001	0.008	0.007	0.018	0.002	0.018	0.025	0.024	0.034	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC049520B40	BMP7_BMR1A_AVR2B	simple:P18075	complex:BMR1A_AVR2B	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.01	0.018	0.016	0.027	0.011	0.002	0.009	0.008	0.018	0.003	0.001	0.008	0.007	0.018	0.002	0.003	0.01	0.009	0.019	0.003	0.002	0.009	0.008	0.019	0.003
CPI-SC0A6BE23E9	BMP8A_BMR1A_AVR2B	simple:Q7Z5Y6	complex:BMR1A_AVR2B	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.001	0.008	0.007	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.005	0.012	0.011	0.021	0.006	0.0	0.0	0.0	0.0	0.0
CPI-SC02B778C0B	GDF7_BMR1A_AVR2B	simple:Q7Z4P5	complex:BMR1A_AVR2B	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.007	0.014	0.013	0.023	0.008	0.003	0.01	0.009	0.019	0.004	0.0	0.0	0.0	0.0	0.0	0.016	0.023	0.022	0.032	0.016	0.0	0.0	0.0	0.0	0.0
CPI-SC0FB40175C	BMP2_BMR1B_AVR2B	simple:P12643	complex:BMR1B_AVR2B	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC01C6EA11C	BMP4_BMR1B_AVR2B	simple:P12644	complex:BMR1B_AVR2B	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC0D6D4E48B	BMP5_BMR1B_AVR2B	simple:P22003	complex:BMR1B_AVR2B	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0F6C8C336	BMP6_BMR1B_AVR2B	simple:P22004	complex:BMR1B_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC05824EDF4	BMP7_BMR1B_AVR2B	simple:P18075	complex:BMR1B_AVR2B	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0
CPI-SC0722594B0	BMP8A_BMR1B_AVR2B	simple:Q7Z5Y6	complex:BMR1B_AVR2B	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC06C46F1A9	GDF7_BMR1B_AVR2B	simple:Q7Z4P5	complex:BMR1B_AVR2B	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC070B9F112	BMP2_BMPR1A_BMPR2	simple:P12643	complex:BMPR1A_BMPR2	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.006	0.009	0.007	0.044	0.008	0.035	0.037	0.036	0.073	0.036	0.008	0.011	0.009	0.046	0.01	0.062	0.064	0.063	0.1	0.063	0.007	0.009	0.008	0.045	0.009
CPI-SC0915DDE22	BMP4_BMPR1A_BMPR2	simple:P12644	complex:BMPR1A_BMPR2	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.006	0.008	0.007	0.044	0.007	0.035	0.037	0.036	0.073	0.036	0.006	0.008	0.007	0.044	0.008	0.046	0.048	0.047	0.084	0.047	0.007	0.009	0.008	0.045	0.008
CPI-SC085698C59	BMP5_BMPR1A_BMPR2	simple:P22003	complex:BMPR1A_BMPR2	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.007	0.009	0.008	0.045	0.008	0.0	0.0	0.0	0.0	0.0	0.013	0.015	0.014	0.051	0.014	0.0	0.0	0.0	0.0	0.0
CPI-SC00D19A858	BMP6_BMPR1A_BMPR2	simple:P22004	complex:BMPR1A_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.006	0.008	0.007	0.044	0.008	0.023	0.025	0.024	0.061	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0B1EBCCC6	BMP7_BMPR1A_BMPR2	simple:P18075	complex:BMPR1A_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.015	0.018	0.016	0.053	0.017	0.007	0.009	0.008	0.045	0.008	0.006	0.008	0.007	0.044	0.008	0.007	0.01	0.009	0.045	0.009	0.007	0.009	0.008	0.045	0.009
CPI-SC02AFDCE1F	BMP8A_BMPR1A_BMPR2	simple:Q7Z5Y6	complex:BMPR1A_BMPR2	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.006	0.008	0.007	0.043	0.007	0.0	0.0	0.0	0.0	0.0	0.01	0.012	0.011	0.047	0.011	0.0	0.0	0.0	0.0	0.0
CPI-SC0A1278CD8	GDF7_BMPR1A_BMPR2	simple:Q7Z4P5	complex:BMPR1A_BMPR2	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.012	0.014	0.013	0.05	0.014	0.008	0.01	0.009	0.046	0.01	0.0	0.0	0.0	0.0	0.0	0.02	0.023	0.022	0.058	0.022	0.0	0.0	0.0	0.0	0.0
CPI-SC0C33040A3	BMP5_ACVR_1A2A_receptor	simple:P22003	complex:ACVR_1A2A_receptor	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.003	0.03	0.01	0.028	0.005	0.0	0.0	0.0	0.0	0.0	0.009	0.036	0.015	0.034	0.011	0.0	0.0	0.0	0.0	0.0
CPI-SC079BB7A02	BMP6_ACVR_1A2A_receptor	simple:P22004	complex:ACVR_1A2A_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.002	0.029	0.009	0.027	0.004	0.019	0.046	0.026	0.044	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC063D5B0A1	BMP7_ACVR_1A2A_receptor	simple:P18075	complex:ACVR_1A2A_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.011	0.038	0.018	0.036	0.014	0.003	0.03	0.01	0.028	0.005	0.002	0.029	0.009	0.027	0.005	0.003	0.031	0.01	0.029	0.006	0.003	0.03	0.01	0.028	0.005
CPI-SC0F78051B8	BMP8A_ACVR_1A2A_receptor	simple:Q7Z5Y6	complex:ACVR_1A2A_receptor	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.002	0.029	0.008	0.027	0.004	0.0	0.0	0.0	0.0	0.0	0.005	0.033	0.012	0.031	0.008	0.0	0.0	0.0	0.0	0.0
CPI-CC0AFC21177	Activin_ligand_ab_ACVR_1A2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.005	0.032	0.012	0.031	0.008	0.001	0.029	0.008	0.027	0.004	0.003	0.03	0.01	0.028	0.006	0.0	0.0	0.0	0.0	0.0
CPI-SC06FA9E664	INHA_ACVR_1A2A_receptor	simple:P05111	complex:ACVR_1A2A_receptor	INHA		True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.002	0.029	0.008	0.027	0.004	0.002	0.029	0.009	0.027	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC07611BF54	Inhibin_ligand_A_ACVR_1A2A_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.002	0.029	0.008	0.027	0.004	0.002	0.029	0.009	0.027	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0AD71E0D3	Inhibin_ligand_B_ACVR_1A2A_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.002	0.029	0.008	0.027	0.004	0.001	0.029	0.008	0.027	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04091C5FD	BMP5_ACVR_1A2B_receptor	simple:P22003	complex:ACVR_1A2B_receptor	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.002	0.02	0.013	0.018	0.003	0.0	0.0	0.0	0.0	0.0	0.008	0.026	0.019	0.024	0.009	0.0	0.0	0.0	0.0	0.0
CPI-SC0A978EC39	BMP6_ACVR_1A2B_receptor	simple:P22004	complex:ACVR_1A2B_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.001	0.019	0.012	0.018	0.002	0.018	0.036	0.029	0.034	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0A9057425	BMP7_ACVR_1A2B_receptor	simple:P18075	complex:ACVR_1A2B_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.01	0.028	0.021	0.027	0.011	0.002	0.02	0.013	0.018	0.003	0.001	0.019	0.012	0.018	0.002	0.003	0.02	0.014	0.019	0.003	0.002	0.02	0.013	0.019	0.003
CPI-SC0EBF691F3	BMP8A_ACVR_1A2B_receptor	simple:Q7Z5Y6	complex:ACVR_1A2B_receptor	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.001	0.018	0.012	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.005	0.022	0.016	0.021	0.006	0.0	0.0	0.0	0.0	0.0
CPI-CC028D7588F	Activin_ligand_ab_ACVR_1A2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.005	0.022	0.015	0.021	0.005	0.001	0.018	0.012	0.017	0.002	0.002	0.02	0.013	0.019	0.003	0.0	0.0	0.0	0.0	0.0
CPI-SC0D868E29E	INHA_ACVR_1A2B_receptor	simple:P05111	complex:ACVR_1A2B_receptor	INHA		True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.012	0.017	0.002	0.001	0.019	0.012	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC07323E253	Inhibin_ligand_A_ACVR_1A2B_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.012	0.017	0.002	0.001	0.019	0.012	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-CC0300AB2DF	Inhibin_ligand_B_ACVR_1A2B_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.0	0.0	0.0	0.0	0.0	0.001	0.019	0.012	0.017	0.002	0.001	0.018	0.012	0.017	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC0D0822443	BMP5_ACVR1_BMPR2	simple:P22003	complex:ACVR1_BMPR2	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.006	0.043	0.036	0.072	0.017	0.0	0.0	0.0	0.0	0.0	0.012	0.049	0.042	0.078	0.023	0.0	0.0	0.0	0.0	0.0
CPI-SC00DF87C38	BMP6_ACVR1_BMPR2	simple:P22004	complex:ACVR1_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.006	0.043	0.036	0.071	0.017	0.023	0.06	0.053	0.088	0.033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SC04771EF53	BMP7_ACVR1_BMPR2	simple:P18075	complex:ACVR1_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.015	0.052	0.045	0.081	0.026	0.007	0.043	0.036	0.072	0.017	0.006	0.043	0.036	0.072	0.017	0.007	0.044	0.037	0.073	0.018	0.007	0.044	0.037	0.072	0.017
CPI-SC0BD23E626	BMP8A_ACVR1_BMPR2	simple:Q7Z5Y6	complex:ACVR1_BMPR2	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.005	0.042	0.035	0.071	0.016	0.0	0.0	0.0	0.0	0.0	0.009	0.046	0.039	0.075	0.02	0.0	0.0	0.0	0.0	0.0
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	Receptor-Receptor	Signaling by BMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.008	0.007	0.044	0.008	0.0	0.0	0.0	0.0	0.0
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Brain-derived neurotrophic factor	0.0	0.0	0.0	0.0	0.0	0.002	0.003	0.003	0.038	0.015	0.0	0.0	0.0	0.0	0.0	0.018	0.019	0.019	0.054	0.03	0.0	0.0	0.0	0.0	0.0
CPI-SS0E3AA6B7B	NTN4_NTRK2	simple:Q9HB63	simple:Q16620	NTN4	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	0.001	0.001	0.001	0.037	0.013	0.097	0.098	0.098	0.133	0.11	0.002	0.002	0.002	0.037	0.014	0.158	0.158	0.158	0.194	0.17	0.001	0.001	0.001	0.037	0.013
CPI-SS093E05DD4	NTF3_NTRK2	simple:P20783	simple:Q16620	NTF3	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Neurotrophin	0.001	0.001	0.001	0.036	0.013	0.004	0.005	0.005	0.04	0.016	0.0	0.0	0.0	0.0	0.0	0.045	0.045	0.045	0.08	0.057	0.0	0.0	0.0	0.0	0.0
CPI-SC00EA503F2	CALCA_RAMP1_complex	simple:P01258	complex:RAMP1_complex	CALCA		True	False	True	curated	False	Ligand-Receptor	Signaling by Calcitonin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.027	0.005	0.016	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS084EA55C0	CLSTN1_NRXN1	simple:O94985	simple:Q9ULB1	CLSTN1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.036	0.036	0.0	0.0	0.0	0.153	0.153	0.0	0.0	0.0	0.055	0.055	0.0	0.0	0.0	0.11	0.11	0.0	0.0	0.0	0.056	0.056	0.0	0.0	0.0
CPI-SS09A6C048C	CLSTN2_NRXN1	simple:Q9H4D0	simple:Q9ULB1	CLSTN2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B880A155	CLSTN3_NRXN1	simple:Q9BQT9	simple:Q9ULB1	CLSTN3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.005	0.005	0.0	0.0	0.0	0.104	0.104	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.035	0.035	0.0	0.0	0.0	0.056	0.056	0.0	0.0	0.0
CPI-SS043D3630C	LRRTM1_NRXN1	simple:Q86UE6	simple:Q9ULB1	LRRTM1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0E5F8A5F7	LRRTM2_NRXN1	simple:O43300	simple:Q9ULB1	LRRTM2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.001	0.001	0.0	0.0	0.0	0.006	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0
CPI-SS0626DF0EB	LRRTM3_NRXN1	simple:Q86VH5	simple:Q9ULB1	LRRTM3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.001	0.002	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0D2DF7881	NLGN1_NRXN1	simple:Q8N2Q7	simple:Q9ULB1	NLGN1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0B360C289	NLGN2_NRXN1	simple:Q8NFZ4	simple:Q9ULB1	NLGN2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.001	0.001	0.0	0.0	0.0	0.023	0.023	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.027	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0613D0B62	NLGN3_NRXN1	simple:Q9NZ94	simple:Q9ULB1	NLGN3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0
CPI-SS0FA378947	NLGN4X_NRXN1	simple:Q8N0W4	simple:Q9ULB1	NLGN4X	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPI-SS0CCB5F46B	NLGN4Y_NRXN1	simple:Q8NFZ3	simple:Q9ULB1	NLGN4Y	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.0	0.0	0.0	0.0	0.0	0.017	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
