,spearman_rho
WDR70,-0.014314658301586385
SLC34A1,-0.014330255821617083
EIF4E3,-0.014368325432169662
MYL12A,-0.014392328338636596
TMEM98,-0.014439283273137569
APOBEC3H,-0.014448496617898118
GBP4,-0.014465864724276403
OR2M3,-0.01446630241880247
MAPK6,-0.014467301664415384
SERPINA9,-0.014470031198000496
EHD1,-0.014473476961414029
CABLES2,-0.014514629224174319
BLCAP,-0.014531784571488897
CNGA2,-0.014556181812528757
CDH7,-0.014579578547074678
KHDRBS3,-0.01461368979047367
SLC32A1,-0.014617905006794722
UCP2,-0.014618875574896896
PLA2G12B,-0.014622470735916417
NR5A1,-0.014657678009215185
LOC90784,-0.014666835278642593
KLC4,-0.014698921856210863
SSR3,-0.014717304167642027
KLRC3,-0.014835922512692746
KCNIP4,-0.01485076790131765
CDK9,-0.014876754671078522
FAM76B,-0.014949413039112666
ACSM4,-0.014954155271338383
IRF2,-0.014962401000442362
ANP32C,-0.014966960028191477
TMCO7,-0.014991184213196092
FUT10,-0.015028019188792307
LOC643486,-0.015029282230593036
SEC11A,-0.015045807845704983
BEND7,-0.015058636174078892
ZBTB3,-0.015155421803015122
NUP62,-0.015182473569264998
MYO7B,-0.015255961938219462
CSHL1,-0.015264285166922235
C20orf173,-0.01529625062116742
ZNF354A,-0.015300949416454036
PRSS30P,-0.015326456893760032
HUS1B,-0.015349583737786292
PFN4,-0.015400434163448749
NKAP,-0.01541217154572976
DNAJA1,-0.015422426723152005
GPATCH1,-0.015436448158332606
C22orf43,-0.015469600785644438
LOC347376,-0.015544559548398765
TOP1,-0.015580400841087107
ADNP2,-0.01558700212398969
ZFYVE28,-0.015593761139659807
STOML3,-0.015615916693912444
CRIP3,-0.015638260221768504
OTP,-0.015652273436963522
WFDC3,-0.01566329594258552
EIF4E1B,-0.01571817593416376
GNE,-0.015722579456679188
SGK494,-0.015767403004407335
CD74,-0.015786260886863787
SCIN,-0.015786313866192753
TTLL10,-0.015796998399004215
TMPRSS11BNL,-0.01584302646556227
VAV3,-0.015847251591790037
TSGA10,-0.015879160093603358
OR1J4,-0.015897863608311715
ISCU,-0.015909759359684025
RPH3AL,-0.015970032106295082
C20orf151,-0.016037930918742713
ANP32A,-0.01603853354503148
CCR9,-0.01604968275024708
NR4A1,-0.016062408231005607
TADA3,-0.01606461418739725
TCHP,-0.016093722167977543
LIPE,-0.016130666280779905
STRN4,-0.016153213085972833
IFNA7,-0.016155039353485976
SLC4A9,-0.01619458299505298
C5orf60,-0.01621096917764188
TM2D2,-0.01622784570294586
PHF23,-0.016228874399580945
VENTXP1,-0.016230828772857253
C3orf65,-0.01628775365581993
CLEC18B,-0.016297590950611306
EBAG9,-0.016339113503310736
CELA3A,-0.016348554818291762
PARG,-0.016354861199944535
MGC57346,-0.016383810279651096
SYF2,-0.016406440323741413
OR2T3,-0.016413920252398982
HMGCS2,-0.016462806093167248
MEIG1,-0.016521856467610258
HS1BP3,-0.016544711315798426
GAL3ST1,-0.0165665036787986
ASTL,-0.016570364741125297
C1orf141,-0.016577378296165134
OR8B8,-0.016623301363731947
SLC26A2,-0.016648227197688242
LOC100303728,-0.01669150286949946
CD274,-0.016707671515089933
LOH12CR1,-0.01677868218933147
C14orf34,-0.016873859887385864
TBC1D3G,-0.016915921372491458
ZNF830,-0.01693064428029309
UFC1,-0.016978398612602155
SGK3,-0.016997562396476706
AICDA,-0.017018434703198974
INF2,-0.01705167630871009
SNORA62,-0.01711135313934594
OR6C2,-0.01713415108972561
LPHN1,-0.01718091385880045
SCNN1D,-0.017185291291535135
APOF,-0.017212867040676896
FBXL19,-0.01721594400418764
SHROOM3,-0.017225525599841987
FCRL5,-0.01727439094666883
TMEM211,-0.01727642925654878
ODF3B,-0.01728097113462182
SIKE1,-0.01729379962901907
SLC17A5,-0.01730838056131495
CTAGE4,-0.017334333049661105
DYX1C1,-0.017361786552325478
ANKMY2,-0.017364654240022658
MGC27382,-0.017376829873355405
EDARADD,-0.01739951387910376
LY6D,-0.017409427282569914
RCAN3,-0.017435166497621793
BEST4,-0.017445324262854476
C21orf54,-0.017475206745469325
CEP152,-0.01747834970631897
CCDC130,-0.017487454131968252
B3GALT5,-0.017521747733134255
SRFBP1,-0.017535984793017254
ZSCAN5B,-0.01754194572835907
MYNN,-0.017545630295198743
DNTTIP1,-0.017556026045472625
C11orf40,-0.01755982538422389
DUSP6,-0.017568022770942975
ARAF,-0.01760154931369689
C1orf74,-0.01761418381048862
CTAGE5,-0.01764037897802225
AAA1,-0.017664841811134816
NXT2,-0.01772569200220646
PNPLA5,-0.017748843430984117
ZNF131,-0.017759949438273234
TRIM68,-0.01777460284128196
ZNF679,-0.01779618522589483
CYP3A5,-0.01779975253801776
TBC1D22B,-0.017812563609142438
FAM187B,-0.017892437979195326
CPB2,-0.017916119113164614
NKX6-2,-0.017946096495270274
C2orf49,-0.01795522560162841
FUS,-0.01796874328421342
DNMT3B,-0.01798856445167669
NEIL1,-0.01800452114066871
LY6G5B,-0.018010321416939336
LOC100144604,-0.0180197462183072
BSND,-0.01802690193674878
ICA1,-0.018031890675137507
LOC284632,-0.018040960595408856
C7orf25,-0.018046213646138544
SPNS1,-0.018048075431723713
BTNL2,-0.018081618178767495
C1orf103,-0.018142645331120148
TNFRSF21,-0.018149803307301378
SNORA55,-0.018149916708588402
ZIM3,-0.018154858288271954
ANXA2,-0.01819384361569214
ARSA,-0.01819549446061156
PHF16,-0.018228159198842114
NR5A2,-0.018233487267348712
TRHDE,-0.018236361168984278
VAC14,-0.018256894369175724
WISP3,-0.018261715426468508
GBA3,-0.018295905301987134
C9orf7,-0.0183652235920369
AMIGO3,-0.018378156375901608
SEBOX,-0.018399080419055
TTTY15,-0.01841479896470041
SEC23B,-0.01848405127027831
DEFA1B,-0.018518799868225466
CCDC103,-0.018534203642704666
C22orf33,-0.018571470194416136
C3orf45,-0.01857670617315128
GPR89A,-0.01858717299846442
C12orf70,-0.018656575678870992
ASPG,-0.018680764337684286
SNORA49,-0.018683269029393886
KDM5D,-0.018731541314052812
SNORA4,-0.018735341939057334
TMEM120A,-0.0187871771801727
KCTD3,-0.018810654956577477
PIGC,-0.018847607754282656
PAX6,-0.01888213128988167
HEMGN,-0.01890263524434803
DYNLL2,-0.018914698258922384
ABCB7,-0.018925013649201485
HIST2H2AA3,-0.01894030039491761
OTX1,-0.01894781570687652
PIGT,-0.01899337446916805
GOLGA6L6,-0.019049445302609675
AP3D1,-0.01907109476550759
SLC39A4,-0.019101881661858833
ADM,-0.019153206957461883
FLJ37453,-0.01917890648328201
EPB41L2,-0.019220650279642083
GIN1,-0.01926915406696674
TAS2R60,-0.019282073832850345
BRD7,-0.019292870366048105
C6orf97,-0.01933011658604589
C7orf54,-0.01933529658921952
SAPS2,-0.019354592862567542
C17orf49,-0.019373738883836974
DPPA5,-0.01941998892506436
SMAD5OS,-0.019432239670624733
HMGN5,-0.019439367282939927
KCNK5,-0.019468949619524344
GJB3,-0.01948738842298379
RFPL3,-0.019493566789932033
GAGE8,-0.01949762427446586
HIST1H4F,-0.019526661789094946
NSUN3,-0.019542655370361383
C13orf18,-0.01955728829599364
TRAF7,-0.019600469341167683
PLEKHG7,-0.01961267795836426
LCMT2,-0.019633032468646772
CCDC64,-0.019640917219896366
OR8S1,-0.019673458234330584
STK17B,-0.019684124131171002
SFRS5,-0.01975201533899212
MFSD6L,-0.019777787606805385
RPS4Y2,-0.01983663547960622
REG1P,-0.019875520476382823
CCDC157,-0.01989698591769768
FGF17,-0.019916088189712813
C20orf29,-0.01994323723380164
SF3B2,-0.01995145123891027
SAPS3,-0.019971528587296134
TOPBP1,-0.01997484187419876
VPS33B,-0.019976866623984298
KCTD17,-0.019984461887639637
ARF3,-0.019985768783960304
FRAT1,-0.01999355730842338
USP9Y,-0.01999458855591937
CXCR3,-0.02000260134745191
MET,-0.020035004952812855
LIF,-0.020045279265675026
SDC1,-0.020072590135092147
FOXD4L3,-0.020082169926336782
GGT3P,-0.02008788923095084
LOC100131726,-0.02010480917974994
ZNF544,-0.020114477963929532
GJA8,-0.02011586193649683
PDZD8,-0.020133338730184816
SREBF2,-0.02015637818278456
PTK6,-0.020298142537089545
NEAT1,-0.020324602507975912
FAM47E,-0.020350647143851232
FRMD1,-0.02038793978455427
ACYP2,-0.020408303853601352
AMFR,-0.02042535410925167
CXADRP3,-0.020460161381424497
NOL8,-0.02047236173525023
C20orf191,-0.020559272352056096
OR5H2,-0.0205738212210602
PRAMEF2,-0.020576029556531986
C19orf45,-0.020617565820995002
SNORA29,-0.020640488781898735
LOC285501,-0.020643404021414957
TUBBP5,-0.02065466509404221
PDHA2,-0.020683780845704904
SNORD115-13,-0.020684579569936877
DTWD2,-0.020685062999737026
OR7D2,-0.020712073956600893
AIM1L,-0.020785079749500095
ZFYVE21,-0.020801102300774428
S100A7,-0.020901197536644028
CPNE5,-0.020941669287801643
PID1,-0.020986719950388123
CSTL1,-0.02102870753499468
KIAA1984,-0.021030446959739085
C1orf89,-0.021098600792959804
AGPS,-0.021157631787130773
H3F3B,-0.021257549584541895
C1orf27,-0.02130003311019227
TSPY3,-0.021305921466191653
OR2B2,-0.02130680830167623
MTHFR,-0.021318281147003133
ARL5A,-0.021335443912639824
ZNF513,-0.021349778743058278
OR51I1,-0.02137268080213225
DRD3,-0.021406078692678347
MCM3APAS,-0.021418869284581907
AP1B1,-0.021432102354050495
CCDC62,-0.021476356982098425
MVP,-0.02148427752277506
OAS3,-0.0214921041027063
IL9R,-0.021579800290712915
FLJ45445,-0.021583431977406
AKR1C3,-0.021598233170826365
XAGE5,-0.02162172296682238
TSNAX,-0.021646613563853827
MED14,-0.021712223330123327
POTEE,-0.02171377397352694
PRKRIP1,-0.021723187258657937
IGSF22,-0.021725598750318757
C8ORFK29,-0.021739589214164717
DAP,-0.021744770385166156
CDRT1,-0.021754734059789057
OR9G4,-0.02177453344451275
FAM41C,-0.021786597432980455
DBNDD2,-0.021832170682938155
OR7E156P,-0.02184149687337497
CYCSP52,-0.02185715845583738
TWISTNB,-0.021878815851739855
DKFZp761E198,-0.021884719366957316
KIAA1530,-0.02188806722437677
SEPHS1,-0.021912613880087563
JAK2,-0.021946019562618928
OR10G8,-0.02195929852710598
SLC11A2,-0.02196384860020554
TDGF3,-0.021975713683560456
C10orf116,-0.021982020933023916
APOBEC3B,-0.021986261402314862
CXorf59,-0.02198676087036931
PRSS33,-0.02199060880395325
SPRR2A,-0.021998665027331048
SERPINA6,-0.022009621728450553
SLC19A2,-0.022017766379559683
SPATA12,-0.02204815743776046
ZNF557,-0.022055185748892408
EPS8L1,-0.022081500826078924
PITRM1,-0.022118118979373446
C18orf25,-0.02219656225729966
ZNF389,-0.022210461009197907
OR4D11,-0.022242445486683592
ALKBH1,-0.022259341718807956
LOC286002,-0.022263137415678504
DGCR8,-0.022274234765221706
ACSL6,-0.022383848236082582
PEMT,-0.022387240420037906
PXT1,-0.022394375359667193
C20orf165,-0.022429755296807387
GPR174,-0.022509516559989163
SLC10A5,-0.022514937242921938
ACRC,-0.022520180937373086
KIAA1324,-0.02256526040793631
C16orf87,-0.022601156448722192
PTGR1,-0.022626382089937343
SNORA3,-0.022656735859462093
FAM25A,-0.0226789191488986
ZNF410,-0.02269569262787582
LRIT3,-0.022774926717472853
GTF3A,-0.022788489073981073
ARGFX,-0.02280801144031378
ASB12,-0.022836088775548644
ACTL7B,-0.022870328562902057
IL33,-0.022888261569101388
CCR7,-0.022907049097060234
TMED1,-0.02291968656708553
VTI1B,-0.022956726233786303
DDIT3,-0.02296742579065211
PBOV1,-0.02296838838259136
FLJ43663,-0.022990047906239843
LRSAM1,-0.02299131356541853
COTL1,-0.022997337858062333
HGD,-0.023018366066591394
HPGD,-0.023018386202407204
KRTAP9-9,-0.023033228233489265
DDX3Y,-0.023048917654989183
POF1B,-0.023073252328710856
RHBDL2,-0.023084086938590622
SDR42E1,-0.023085630407748827
FAM13A,-0.02309741633422453
ATP6V1D,-0.023114761960777382
CSPP1,-0.023139886419768205
CLCN4,-0.02321026743572735
C6orf154,-0.02324602619368164
TGIF2LY,-0.023252632300304624
ZNF276,-0.02325776566008387
ULK4,-0.02330366822449825
C1orf213,-0.02331645281999714
HOOK2,-0.023321991850640333
FXYD4,-0.023331080062527678
C1QL4,-0.023332318693997822
ZNF444,-0.023347527585679262
AKT2,-0.02334966546858677
CCDC140,-0.02335455456186457
C12orf34,-0.023363027946231203
ARG2,-0.023413010700543066
GPSM2,-0.023426638657081153
ANKRD36B,-0.023427223157639124
CLPTM1L,-0.023497388899892384
THUMPD1,-0.023502972648872182
RAB6C,-0.02352348647279658
C3orf22,-0.02353117996977158
PLSCR2,-0.02353980175419982
FOS,-0.02356662842367187
HMGA2,-0.02358796219857173
AP3S2,-0.023589082402360385
PMS2L5,-0.023630190536127145
FGGY,-0.02369511508175376
DAZ3,-0.02372141321356255
DNAJB12,-0.023730801194171314
FKBP5,-0.023775282317121307
ZPBP2,-0.02377721304905868
MLN,-0.02379234898590977
RABEP2,-0.023803310585558964
ABCC12,-0.023813444144085497
TUBB1,-0.023832785927676584
HTR3C,-0.02387374876848481
NPNT,-0.023925602894995138
ZMYM6,-0.02398855141830765
RTP3,-0.024061520625445334
LRRC46,-0.024065689544887078
LOC100270746,-0.0240910605106553
VAX1,-0.02412127082197035
USP17L6P,-0.024135788180707222
PUS10,-0.024176925089801588
MDM1,-0.02420199981733983
CPNE2,-0.024219614799385128
C2orf85,-0.024222333967079984
SLC18A1,-0.024224564272062182
LOC285401,-0.024229685927764814
DNAJB3,-0.02425311236183662
CKAP5,-0.024268595728973497
LTF,-0.024372728502880588
CHKB,-0.024380406732340758
ADAM6,-0.02443319716238062
AMAC1L2,-0.024434255547800942
SECISBP2,-0.024471926474302356
ARNTL2,-0.024486999332234305
LOC100009676,-0.024507606003997526
CD44,-0.02452632596837616
PRH2,-0.024566527634609477
PUS7L,-0.024568703816588048
FSIP1,-0.02458169184118979
OR5I1,-0.024583755537913445
OR8B12,-0.024583755537913445
OR2M5,-0.024583755537913445
OR4C16,-0.024583755537913445
GPC4,-0.024632079213045992
CAPRIN1,-0.02463832635429066
KRTAP10-7,-0.02464191522116092
SUCLA2,-0.02464981921079603
UMODL1,-0.024691741424266556
SEMA4D,-0.024723979982167365
ZMYND12,-0.024742768328700492
C4orf23,-0.02477323702689618
ACTL7A,-0.024792215972141526
ZC3H8,-0.024822970728408982
E2F6,-0.024825832740160113
WBSCR26,-0.024838763503996598
SFRS4,-0.024859099045487214
FAM122B,-0.02485978196879018
RNF151,-0.02486203034381786
TRIM59,-0.02486974656134619
C3orf67,-0.024913337638668764
BANK1,-0.024915741893693773
PAQR5,-0.025002900409946335
KALRN,-0.025008459370207733
ARSH,-0.025041361825516643
PARP14,-0.02506221130623533
LOC100272146,-0.025069847742866753
UNCX,-0.025078000441513263
ATP6V1G3,-0.025103457333456435
LUC7L,-0.02511522375009423
LRTOMT,-0.025180518683879383
LOC729234,-0.02521525501061237
SNORA59B,-0.025239796628954637
ALPPL2,-0.02524370293389222
TUBA4B,-0.025249840204830613
MPHOSPH10,-0.025252883120743436
CCDC28A,-0.025253886008183412
RBL1,-0.02525756235935878
MFN2,-0.02526383660607267
TLR3,-0.025266855409230213
ALDOC,-0.02530389883012296
DULLARD,-0.025370780194850645
C17orf104,-0.0253712907826329
IRF4,-0.02537848404964656
METTL14,-0.025396495968877116
RTTN,-0.025399531286682295
NSUN6,-0.025414313894578003
PAX9,-0.025451650562436135
IL12B,-0.025459588571156183
MAPK3,-0.02554176804827182
KRT73,-0.025592044821635827
JMJD7-PLA2G4B,-0.025619746555934433
ACER1,-0.025645330698090305
AGXT2,-0.02569158110519675
PGLYRP3,-0.025720109636103362
C22orf27,-0.025738915811795975
FAM86B2,-0.025742952193846518
PSORS1C3,-0.02576739361351736
TIPARP,-0.025782458192294338
ZNF683,-0.025800320961396724
EML5,-0.025811533043471606
TG,-0.025865726406268864
WDR33,-0.02586728392578858
LOC730101,-0.025893633745456435
SURF4,-0.025902497366135525
ARF6,-0.02591339405483059
PCNXL3,-0.025914928501498947
RPS4Y1,-0.025927720182367126
TTC22,-0.025975656228319446
ISG20,-0.02601534325391188
LMTK3,-0.026080725210712415
CCDC112,-0.02608709867213114
SULT2B1,-0.02608860670012481
ACOT12,-0.02613958175627412
SKIV2L2,-0.026162809200935125
FCRL3,-0.02617085505812667
BRE,-0.026238255563792036
GPD2,-0.026245630555523647
LPIN1,-0.026292966223221755
TRIM72,-0.026294190025327416
MAFF,-0.026300902519100118
LARS,-0.026315760745963937
GGTLC1,-0.02640517105949493
ZNF714,-0.02640702313819882
CC2D1B,-0.02641287625548236
CFHR2,-0.026423613324383977
RGMB,-0.026436224883701443
CCDC90B,-0.026442048651727137
MAP4K1,-0.026466163571923104
NR1I3,-0.026466943465912943
UTP20,-0.02647757745987752
ZFP91-CNTF,-0.02648679339499702
SNAR-C4,-0.026488385889328645
MAN1B1,-0.026586559080689624
DPH3,-0.026628061517837157
NPRL3,-0.026672177812768996
SECTM1,-0.026674141575952243
UBXN1,-0.0267044221564104
CLECL1,-0.026713964699247406
GRIN2B,-0.0267203353612853
SLC15A2,-0.026751888218402787
EIF3H,-0.026805039697120756
ACTR3,-0.026808369199936222
DTNB,-0.026814116497018158
LSG1,-0.02683159129263293
FAM175B,-0.02685905567547529
LARP4,-0.02685922190775389
CMPK2,-0.02687326402568113
GTPBP2,-0.026884074660405283
C9,-0.026918006588527946
GOLPH3L,-0.02692300838761764
IFITM4P,-0.02696005829074804
OR6T1,-0.026974209748977445
TIGIT,-0.02698533508630586
LOC100131193,-0.027030172948046022
C1orf84,-0.027043018207168607
LRRC37A2,-0.02715529474509347
AKAP1,-0.0271930220645723
SLC22A9,-0.027209683618537768
CXorf42,-0.027259503320416028
ABCC3,-0.027297288513141813
B3GALT6,-0.027345735538764827
FOXR1,-0.02735294536073583
HAVCR1,-0.02737256127894668
TRMT12,-0.027372994376521676
HAR1B,-0.027412159611080227
TMEM86B,-0.02741977511632762
VCY,-0.02742972257215633
C9orf78,-0.02744439798823642
GUCA2B,-0.027448794102693887
LOC100128977,-0.027451806475499524
SNORA48,-0.027452156084700224
TOP1MT,-0.02745907795138185
S1PR4,-0.02752146111053053
CBWD5,-0.027533406427490165
POU2F3,-0.02753732685225236
ATHL1,-0.02754710234673224
TNFRSF1B,-0.02756270819900536
C14orf19,-0.02757190439218822
OR1J2,-0.02760885743600857
AGFG1,-0.02769805906963185
GFRA4,-0.0277284829837947
GDAP2,-0.02774451666389018
CTAG1B,-0.027757171082419905
FBXO36,-0.027784124418156243
NMT1,-0.02783511506188394
FAM169B,-0.027841023768059598
OR52R1,-0.027848932588239124
NUB1,-0.027864231644656585
TINAGL1,-0.027902732468443592
AIG1,-0.027911350604398946
TIPRL,-0.027955773372858667
NUP205,-0.0279573260285595
C9orf119,-0.027977143547022625
UXS1,-0.02797955002285961
FAM166A,-0.027990596015876307
KRTAP17-1,-0.028003680130822755
DEPDC5,-0.028022646957871062
PSIP1,-0.028046546040844073
GGT1,-0.02805531239672008
RFWD2,-0.028056208455789853
DPRX,-0.028066912341525144
TBX21,-0.028091176150838924
HSPC157,-0.028131663810357584
C2orf88,-0.028149649026030243
SCXB,-0.02815759892593147
CPSF4L,-0.028174462571382605
IL5,-0.02820834834115674
ACBD5,-0.02821241322266545
HOXB1,-0.028215010206106082
RB1,-0.02822629765168349
FLJ42393,-0.028228963756350336
PARVB,-0.02823432466570529
ALG9,-0.028267401359221966
GAS2L3,-0.028267545869151263
PCK1,-0.028301027495096484
SDHAP2,-0.028317092122361647
NEDD1,-0.028346121593315482
CAPN8,-0.02834944778758194
NFKBID,-0.028379974022642356
RLBP1,-0.0283827588713236
SF3B4,-0.02839335466264325
C15orf55,-0.028398284635656128
FLJ33630,-0.02839878470257216
OR1Q1,-0.028437892074464805
GRXCR2,-0.028443457591330604
A1CF,-0.02847170472560363
TMUB2,-0.028498161301670932
ZNF283,-0.028504872505701398
ANKRD57,-0.028505918465026606
N6AMT1,-0.02850791238584363
USP16,-0.028563685198049703
PIGH,-0.02858273187316696
NACA,-0.028600953585145607
MAGEB4,-0.028608210708100212
OR52M1,-0.02864398296827991
GHRLOS,-0.028686784236208775
WIPI1,-0.028688484033537315
ODF2,-0.02870577119322651
CTSA,-0.02872473093258196
LCE1F,-0.028735352712157887
ENPP5,-0.0287599337689776
C2CD2L,-0.02881944808940803
PVR,-0.028829312176831986
SCARNA1,-0.028862808116612258
WBP11P1,-0.028867666697833597
C7orf33,-0.02888623709559586
FOXA2,-0.02889334976876173
PLK5P,-0.02892107393193763
ANXA11,-0.02897345457017638
REPS1,-0.0289754821679652
OR1L6,-0.02898798771603876
MDH1B,-0.028995503806171375
UGT1A4,-0.0289966624236328
CABC1,-0.029056879981204993
ZPBP,-0.029059859841223994
BRI3,-0.029061569056844296
TAT,-0.029096471646839584
OR5AR1,-0.02910808365392769
FBRSL1,-0.029114994892846247
GAPDHS,-0.029147594007897293
RFX6,-0.02915943857181056
TMEM149,-0.029204868622629367
EIF5B,-0.029212999201455727
SSH3,-0.029254474612651193
SLC6A5,-0.029299255697726463
INE2,-0.029335257211536542
LOC389705,-0.029386847830161923
MS4A8B,-0.029497259043559237
HEPH,-0.029504608644294612
KCNK10,-0.029505236484332353
LBR,-0.029551410066705117
HMSD,-0.029566369809195584
VN1R5,-0.029573333208846732
HTT,-0.029607456504014317
ZNF586,-0.02961514083619969
HYAL4,-0.029661352192886827
PAPD7,-0.029677647360348426
AMBP,-0.02968200129623344
ZNF408,-0.02968333013699849
EIF2B2,-0.029699915092598925
SPINK14,-0.029719984408127845
BASE,-0.02973463765061912
FGG,-0.029811348335991847
OR14A16,-0.029823551535745344
TECTB,-0.029830118909491055
SLC25A25,-0.02983898577853129
ZNF48,-0.02990341536044388
XPOT,-0.030017164167193636
COMT,-0.030031201726709374
SHH,-0.030064423530409154
AKAP8,-0.03007643847297645
FKBP8,-0.030082376459266532
TRIM37,-0.030084166713047127
NANOS3,-0.030087162615626672
PRSS41,-0.030099119434555236
OR1E2,-0.030118489765250948
PRPF40A,-0.030122723164603148
CWC27,-0.030168388237373955
ZFYVE19,-0.030184845107930038
FSCN3,-0.030229953610664457
C19orf76,-0.030247586768620997
ORM2,-0.03025028050482605
AGA,-0.0302675192332904
PGK2,-0.030336493302571307
SYCN,-0.030383772177376287
